,a(self.control),a(self.surprise),a(stranger.control),a(stranger.surprise),a_std,v(self.control),v(self.surprise),v(stranger.control),v(stranger.surprise),v_std,t,t_std,alpha(self.control),alpha(self.surprise),alpha(stranger.control),alpha(stranger.surprise),alpha_std,pos_alpha(self.control),pos_alpha(self.surprise),pos_alpha(stranger.control),pos_alpha(stranger.surprise),pos_alpha_std
14,2.086004747241825,2.4101565520070043,1.9296885956510088,2.0803484671486654,0.46131530235136564,1.694272591672244,0.9816093096517339,0.8676962316788217,1.580460323669781,0.4231001280975669,0.520509232714337,0.29413744879266984,0.013534622235390037,0.3363968306849194,0.7339578996525695,-0.28229192770088773,3.0963451222091742,0.6388234144285272,3.626659139866639,1.7656948949663693,-0.13940194014223392,3.800567391369844
15,2.2922200008785607,2.4621642762223583,1.9284259882127621,2.0315864756400375,0.4627557232325607,1.531901807305828,0.8736017278025492,0.8120889647084493,1.4386083999317316,0.5568393482028664,0.5072259430836481,0.32020339604173004,-0.8167065736492465,1.5740083761015895,-0.968074023664685,-0.8952164047609308,3.1771636648857458,-0.21271058050525993,2.439213696132939,1.4256169852988232,0.2832988241269198,3.7890985574260063
16,2.073836640459343,2.384858620859024,2.107370120580774,2.0334652815325582,0.44481210290548445,1.7671178555924048,0.8464450723942978,0.8005380467579315,1.2636949328317528,0.5241696432802576,0.5076843984432025,0.3068734387915409,-1.3050315300952937,1.3997477145346722,0.812942005457034,-1.106787828604726,3.033821014076585,0.8549337556575308,1.9818522800721043,0.9759212666871641,-1.1778882242421287,3.365677003077688
17,2.2247712935609654,2.557720425088177,2.1320935718866427,2.0975017874086856,0.43173591464283095,1.7322186433714366,0.9315524103293691,0.8587417535996213,1.3100472534038126,0.5450017831075419,0.5230153252649483,0.26075446781315603,-1.428899967097968,-1.051496429543708,-0.045229736255674835,-0.7575832624784862,3.0965837913001915,-0.17864333061589147,1.679404081169945,0.6682129958890102,0.17206240273529824,3.522589331276807
18,2.364675745105268,2.528387449865932,1.9521248847288715,2.070205994007207,0.4054353702111213,1.7981689701510035,1.180677199107141,1.0713097582152953,1.259295022606219,0.5001832226844295,0.4886105100980525,0.2617882392106536,-0.34819271458744927,-0.4294365152266192,0.20785347317271322,-0.9190480227872682,2.8084903690734113,-0.29279314207588913,3.9517733287055608,0.8403802128475761,-0.49556385263451164,3.5744860763851403
19,1.9861634134197714,2.500607670861301,1.9349636923822247,2.115896127733736,0.4059944390579078,1.948365446394763,1.073358881101345,0.9857721384323501,1.2591927307551394,0.5461195245199413,0.5052055037543547,0.29618364555523297,-2.0918510207061485,-0.9698538212622183,-0.2470222697507679,-1.6016080898340959,2.9157457034468544,-0.1403340049218036,3.9852607849976893,0.6843461944235377,-0.3221349020187559,3.5498874980769797
20,2.1378572071941506,2.4939608287940356,1.9421745070808258,2.208800590287978,0.4919949118429485,1.8118454874001493,1.132638825808157,1.015938603732888,1.361066972067327,0.662367635564762,0.4595674553435534,0.243852025663427,-0.5628085030365481,-1.4465720166969693,0.2208376889014444,-1.3014396507684864,3.054793077028129,-0.1897262975627686,2.6812145682808053,1.3198000559823981,-0.007297680008689689,3.634387453398491
21,2.117362454470714,2.508035765734933,2.011955322198778,2.154895492069965,0.4790838089507056,1.6688895107005612,1.2699242565045021,1.1099791282199813,1.0368741019075944,0.6264625172133417,0.4855040442846909,0.2762209240513387,-0.4433159468075652,-1.9303519306717871,1.2239686273652202,-2.328389754339488,3.1996416366288853,-0.7316717242997184,2.1682960327702303,1.7868701257053863,0.4895518828771225,3.46614934835634
22,2.1156940746717545,2.5478384824618017,2.00222348822554,1.9807886882220913,0.48905317460353137,1.5592698702226537,1.1385666884892849,0.9668292907337024,1.277272406441319,0.6459977573198876,0.45689147762480214,0.2621669525976561,-1.3652261276235464,-2.4488584022126867,1.816869498392457,-0.6557301866195339,2.8163991288016827,-0.3082475270996858,2.075314911582207,2.4904244131874935,-0.7078166197827584,3.4964620398634567
23,2.3435253439096826,2.3719100121126706,2.055239333661641,1.92731677659123,0.4611272543979939,1.4048603056216635,1.2641071725547155,0.6767870403211562,1.1364103472098765,0.6311957295165483,0.46430002065661313,0.2784173930695999,-1.056310054171432,-0.9728313400537965,2.3918969956299403,-2.1836544861100364,2.71411594185217,1.136310779761096,3.399807341332707,2.9421862461012527,-1.4605823275006906,3.637953147634719
24,2.3796147052482945,2.337054665217906,1.9649132668846736,2.0865344665564005,0.4120324087600412,1.442073730988362,1.072470047391594,0.8619944094830759,1.1939150532004705,0.43857768223744054,0.4337468550692599,0.1822509714368452,-0.901612866857763,-1.2113491623146058,2.099316159512208,-1.4431992494515655,2.821947329731309,2.5472932536551975,3.316079397229471,0.8684520429975294,-0.22507108812842136,4.00975120666731
25,2.1187659834512615,2.321156723992454,2.1278400897560967,2.2041335745630524,0.41470711350886746,1.6054049583502084,0.9966973304947111,0.8561664892699151,1.1685441856133973,0.4333434584142184,0.43371148182563324,0.2312294019464592,-0.5764889854869704,-1.15285080739361,2.1647624922375837,-1.1385867685663833,3.34775343752221,0.20386683972219788,2.5902060294510947,1.2768999993951273,0.21323125956388134,4.186003426486362
26,2.3434085370514124,2.460163726450573,2.0856721536399556,2.1128337399155024,0.4211918752033929,1.5631583034103107,0.8906345308648043,0.9430927682777297,1.1679214270385265,0.4361792273168365,0.4586960747638448,0.24510695561221812,-2.1751803131716736,-1.1647014298031433,3.329071662986995,0.4961812272180917,3.985823518448811,0.5838508090027698,3.4775107654347304,2.089803868405235,1.4670341382299972,3.8254653513313785
27,2.2787712961451523,2.666583182606794,2.1820348320389353,2.1252460614184567,0.4922816207165476,1.5149849759172809,1.1040438234929892,0.8845721111433705,1.220657501063884,0.4282740414985312,0.41890712303810074,0.20213236236555804,-1.4513995870997374,-0.7300405680119462,2.230026066137436,0.4677744372938377,3.956088788975387,0.11118566522830964,3.1869433462055263,2.053214879693897,1.6376828290299468,3.583007274595075
28,2.2723198879762565,2.730360720884802,1.9965706452380356,2.1282541067737686,0.45625157380069675,1.3471337774760617,1.15931650077094,0.8899037498940359,1.3083998057804886,0.45659863570191284,0.37055197371534204,0.21194839501878435,-1.4184355003354454,-0.5365643469688235,1.0914030703273339,-1.1001195005908546,3.9664450573440106,0.8509590969119318,3.4319617019038944,1.9917825319291131,0.7616976728258967,2.773925466446613
29,2.118771425196188,2.393383218260584,2.0746075425647423,2.0850728295657257,0.44234172949409667,1.280954014742536,0.9465691005611293,0.9730791514055216,1.236388720950724,0.4747646062219627,0.4814199988971553,0.2486715061216643,-1.2508028728470622,-1.0473290395364625,1.1567925326780761,-0.17483489039454347,3.7317877358313916,1.0516726973072577,1.6977566840463807,2.793106238693423,0.7231870669649054,2.796059738527964
30,2.143332472921268,2.6115723939820734,2.0198419424257867,2.090752105223566,0.4454001969070583,1.2563934562984311,0.9891977755279584,0.8912323977351384,1.1095474838441244,0.5170405377867962,0.47301323662407685,0.265400003801361,-2.861036484371723,-1.4290766362717033,1.8909183397138913,-1.1499200844552226,3.65997633303514,1.163521470669107,1.5370335815357545,2.0853846806701357,1.315664064071543,2.3571560437454018
31,2.038708561638008,2.5964406960296365,2.0126837266594584,2.08322284384333,0.5026832939620904,1.296292854597103,1.2923291392337464,0.8720093294413571,1.041168745365929,0.5497695731354445,0.4414068790498194,0.2393489146489674,-1.948138100547185,-1.37170071998833,3.1168955856694938,-0.10194232289284899,3.691457883194496,1.249489107020633,1.3786181736336236,2.0772297953011853,0.5303849025824974,2.5044097679446407
32,2.029888904959545,2.69335555330394,2.0349068139987794,1.9788659373659274,0.5114766957127423,1.0181502978891013,1.2975269678394448,0.8339338026478094,1.0527312754952889,0.6328135372362487,0.5027959484660184,0.27840412569393824,-1.1799235819768146,0.3364999748762648,3.647619242529001,-0.2967635414200738,3.8783103220103383,1.9350744201093932,1.8761779062202413,2.4531339431562604,0.8135182342544419,2.697221019567185
33,2.094339223809875,2.598100981614599,2.121397491918286,2.0806591330234467,0.5171172473423293,1.210021388471993,1.1594493731825406,0.8350973101210735,1.341774577869643,0.6444864050491383,0.47980560194077027,0.25635882535039967,-1.6969226050570592,0.007144210848223809,2.4451420100116836,-0.08225634313225508,3.846476439515276,2.3293542044187165,0.9725650194339975,1.956232456267151,0.212161030040184,3.438811148538891
34,2.0974900491929414,2.6142295603875416,2.162008741652665,2.030854757166204,0.4321816794443979,1.0596658673610357,1.1177478823670937,0.767280852795023,1.1812690533409778,0.6331003637792822,0.4640091938706369,0.3231229921922977,0.2512503036616519,2.070368811164341,2.1739608499363468,0.3371744457814484,3.6914637312393874,2.5222038860801694,-0.2137296940030421,2.0360652365722816,0.6601090865696364,3.420331074882193
35,2.194986477845881,2.562411646146754,1.9582480285006025,2.1619292962553023,0.4215443040421793,1.2572445357325674,1.0167546430882284,0.8134505104923189,1.2702544772741096,0.6791705079883964,0.5719474959902489,0.4209119521786948,0.9051017307764588,-0.16272218406244032,1.0004889304040685,-1.3382731184430803,4.000155276048349,3.508474771878014,0.4712482075477832,0.31311045134169113,0.23052063891470453,4.023050965211141
36,2.2841425619465396,2.5924039442414126,2.0968237201459825,2.027600264852246,0.4558371391389433,1.1514571851482396,1.2187944076818693,0.8423040942002644,1.4799527288520182,0.6264620846476654,0.5736365771378696,0.28962654233823176,0.8429201873267482,-1.7489491210415693,0.6225662741955593,-1.4320691649929118,3.7751327506506938,3.6909740868883283,1.1556928471914318,0.5863084029670287,1.4162340265255629,4.2816887495427665
37,2.21444726067198,2.582385463069433,2.0020072967256244,2.1571058886192445,0.4566444555176652,1.232057795869608,1.0929417290422405,0.7928725823133318,1.2278336806182848,0.6341975831536442,0.3916124697614152,0.2766968457495864,-0.21874595987334597,-0.14298850545716402,1.3623125049398757,-1.5053926287756272,3.1757900032685455,2.312603853492078,0.7250261565183189,2.3935019051279975,1.7088094456875522,3.5153186212119802
38,2.233163932956413,2.5528439772346827,1.9453278272540533,1.9879542445248182,0.5071125007927538,1.2742369158611537,1.2650921098065506,0.9186855083105763,1.3020655776737682,0.580998024414773,0.5380338305482308,0.3044666150058708,0.9234821645725041,0.06791532338778139,1.9396354930074302,-1.8392070179682414,3.2040339048716913,1.0784385929195752,0.7774445675748002,1.5034968908091018,2.3139650563847454,3.6874298626175297
39,2.4007988177201445,2.644795835434958,2.1330222839675863,2.0250217158483665,0.5471052613088332,1.2198160556944215,1.2875258931050637,0.7909840806715563,1.2215153279689657,0.6116834867908179,0.505117284997827,0.2713251706769756,0.4654027323085652,0.7816670418058433,1.133110423599722,0.3338639775582055,3.196160255603985,1.5494965389651272,1.317900605202245,2.5132174598883026,1.5341348153736667,3.363898816474696
40,2.2383627212010584,2.4853594950121303,2.1409125223813996,2.094287816394134,0.5311009288649325,1.1979021220666513,0.9618402636619552,0.7961748650384279,1.1698143862293746,0.599125130185123,0.5306782562624748,0.24248430827460213,-0.23115449710133057,-1.386483915639724,1.6361491084017885,-1.0832298695432847,3.5558645662594985,2.1080924463698705,1.5480339647845553,2.2089284718449997,0.5353135297054721,3.285189749890957
41,2.293188433542804,2.474682983825772,2.044055851774177,2.0459002710671745,0.5055586021052514,1.1814563913131695,1.2105718224310416,0.8094010803276321,1.06574299519734,0.5280820306434182,0.3995438207394723,0.23084696858511997,-0.2463033044458146,-1.5972496861614083,2.6809751757170197,-0.3179281098222744,3.657384163624867,2.174172700606222,1.3442462177308911,2.125245177807161,1.4044625271851254,3.2208082003673173
42,2.2620487180560462,2.5387854716011313,2.0284974986125732,2.141362472388206,0.503525525268981,1.3659687529278801,0.9937765683097451,0.9365994429599388,1.1393934106635284,0.46361547715527984,0.41387241021103904,0.27894921157933644,-0.2465073880946357,-1.4424623841133202,2.2657608384382684,0.5548774264709306,3.556877326399364,0.3156429815888281,1.6219775342032468,1.1041666473389382,2.1810925571944217,3.3488838463435355
43,2.2689313532833246,2.624890186479403,2.115013071490541,2.2700910392863602,0.5101598882733676,1.3525745543761378,1.2430314553545903,0.8500432632548625,1.1724567352522268,0.4998921785353184,0.5153372389602301,0.27246464135056814,0.7118568166607668,-1.1098372204814786,2.4903618043508993,0.5075788452156537,3.744181096521072,-0.6119072016059842,3.0388141619402345,1.2302376644534296,1.598197201349061,3.241794795416098
44,2.2266279693278217,2.2944373804336946,2.0634011999519353,2.1424502454933614,0.4816370982269207,1.2293445105636345,1.3437151516685573,0.8797420098817706,1.0868332735101858,0.5089307085143876,0.44462648687482614,0.22705391461458602,-0.07706224024685515,-1.2876098275925694,2.6311909184495956,0.5436865938681054,3.634984105978112,0.0746390692826258,1.7955778041067545,1.2742682663504477,0.8931182513245708,3.2329203455902196
45,2.2273238616628306,2.3111337438255783,2.088768389018963,2.036850006076397,0.491855425654271,1.3212149397553168,1.0665269265234116,0.9002311218826784,1.0634871835359894,0.5397217770959923,0.3602116244094598,0.19752971337439817,0.30499367894369606,1.2366552595196985,0.5567160926198973,-0.8992980947536632,3.7581289209198934,-0.6155309400204532,0.5112063680356544,1.6552986685050564,1.1462440677323154,2.9399570353735873
46,2.257339126307597,2.4297668644622266,2.0139698155238945,2.026043570253339,0.43358394867299654,1.4627317408092149,0.7779276416835538,0.9330417162415036,0.9007023543898556,0.5516247695472621,0.4201223024009394,0.23604462556707578,-0.1904408043075076,0.4549519299635741,0.629185634666135,-0.6765969091712367,3.6430997814381962,1.0278588571740586,2.6581378001364158,1.7525220935018522,1.562264349049231,2.807314758892259
47,2.3346652244220323,2.4184309100581083,1.9592954284975888,1.9320438186853086,0.44234863160404214,1.610381654384026,0.6471343998319948,0.8885702375078649,0.9605405821461868,0.6189417525467515,0.43071901085250247,0.24389361500325124,-0.02873532287638403,0.38632017587625234,0.7596914700220898,-0.6359619464234345,3.414950698368898,0.17742923322670864,3.6615192152303058,3.336254426625258,0.6858318253128688,3.0631887003916827
48,2.154871209915553,2.4142028984474404,1.9207394786841292,2.105802554416318,0.3753184476870694,1.7569868906295598,0.9552987499666249,0.7161059698034882,1.114674012396031,0.5722676430849268,0.49080765964478656,0.26407896632450834,-0.9793739490494997,-1.860369257761055,0.2602027772454323,-0.03220584907980992,4.370888141279966,-0.06428774982226922,1.8872188979946607,3.5656397881468562,0.832423098155474,2.3154051254999493
49,2.248958772728505,2.3586925246487476,1.9261150419293043,2.190746785797173,0.47243981723326234,1.2948146195080361,1.2890253655960495,0.8499535081076903,1.0454770039858414,0.5817385195786612,0.5098041541855901,0.31787645823595545,-2.0196608685292845,-1.3184599471710712,-0.6457711208259868,-1.426434725056135,4.013815204510593,-0.5591429454123731,2.343397920577166,2.582362877490067,0.7400279318865151,2.1829218480417594
50,2.198355493787965,2.467297836030577,2.048033072187659,1.9857683264026325,0.4792910487126062,1.2142488816300734,1.1273495906914854,0.9431820498827278,1.0770355829833487,0.5153284597917062,0.4594397023411165,0.26398686546226613,-2.0529527125692573,-0.16029757107095122,-1.0451169634349973,0.04120727663186763,4.208867950223906,0.5289459646197413,2.524105137076706,1.1840925613789421,1.032483342583869,2.3979168895353222
51,2.3900147896198587,2.4751125806771754,1.9782743593661218,2.102214593788904,0.4653876313763281,1.2644760954708483,0.7149874701286014,1.0132618418148738,0.9358644234145249,0.5160774595522808,0.48148005526390225,0.22243563629865945,-2.2297210105710694,-0.42375175816064936,1.8436141916353528,-2.0025080469831558,4.043434599764387,0.8601431533516102,2.498688419327557,1.1170433740183012,1.5390749876387542,2.4276497737490343
52,2.108497263796401,2.503624851861786,1.9932716808957613,1.9011769080893384,0.43244260868038753,1.2607184470720039,0.9552428057831285,0.843311847989552,0.8793121285055283,0.4860844847185719,0.47932463664202685,0.23199152007138546,-2.7134838646290422,-2.217918151814652,0.49499196605243817,-0.9670201626954477,5.426254825188596,0.9813317438495476,2.4097057479961888,1.4968751139266825,2.5941041200802823,2.4340437650937075
53,2.1025020331815867,2.333607414906189,2.010715187425962,2.0108789165004177,0.3998355848870623,1.4200419195674323,1.2413883710279685,0.9980602916216309,1.1181160449837442,0.5017360884284343,0.4207079319176602,0.2129695389795008,-1.811175098236284,-1.966118499899041,-0.03167926523552217,-0.7006705658799296,5.007964606688209,0.19608467293551873,2.739277576334509,2.4662440324865185,1.9962192164428183,2.9148244472171023
54,2.1045743079898345,2.323661128304216,2.1144374793243066,2.1978531967217907,0.5396971901565334,1.1050303171455704,1.2023181781539225,0.7216767478719942,1.240080024669265,0.49698203671006824,0.38940927013473814,0.21113290723832198,-2.578471770724981,-1.7427494405555297,0.0644094450047984,-0.8968206311519549,3.766957305611937,0.18267063516269116,2.4924664461616555,2.9634996206116417,2.1650827247162487,2.6875985272573617
55,2.3088436519253173,2.2972096824339805,2.060323792398949,2.054747527506714,0.5052691024745302,1.1370546450922034,1.0631051164564846,0.7309913118695458,1.0782844079933354,0.46983445356791076,0.43501986141038107,0.27411920833755593,-2.259012059358194,-1.5537096711108123,-0.06864067680001999,-0.9809904911747069,3.6066249010095404,1.0287604810148507,2.3233039528656203,3.2024457718790678,2.3225323852886426,2.6081977483462233
56,2.2304296432896704,2.536522174214099,2.002492384527369,2.2127721628807837,0.46926369511098476,1.3440438154063097,1.1922064161550279,0.8721408300467679,0.9732507662859523,0.4322177085806672,0.435694973148366,0.2794192813583204,-0.47027298947169993,-1.4196819874831985,1.487568949052572,-1.1953526252720996,3.534173991971869,0.31173095544416046,1.9891980489428014,2.182689060079227,0.5176183926481319,2.5951296265878687
57,2.279324107617197,2.4175123992262333,2.019645462694821,2.2175099175777144,0.4672360732313148,1.2415744498855599,1.0650539542089519,0.803389094731915,1.0805624855755451,0.5479473670948837,0.410606462254974,0.28744432064972103,-1.2999550203747205,-1.5162030098222679,1.0259738412599653,-1.2208949897434902,3.4475369113684335,0.6410028149856007,2.0076928003918466,2.852278729499566,-0.27582791453685773,2.4982272956544023
58,2.174393428198206,2.5308521718246912,1.7957944059598532,2.1538062710231265,0.483619675126454,1.297796989591332,0.8865506512772633,0.8500716667118896,1.2036988821625538,0.5382845906913082,0.4294660965980132,0.26704727057296607,-2.1014856026498085,-0.9797143559522489,0.23607040084667408,-0.7803521862956073,3.456230474429959,0.8227085405480914,1.6491956551714142,3.301175158721935,0.25162065508302844,2.4832589008219492
59,2.1992044722246082,2.552381343044087,2.12078713185416,1.9750811382563498,0.4878770459364669,1.5156820942024092,0.8497459619835674,0.9351707726119389,1.236621805332943,0.5926229347906049,0.45258979296057755,0.22121890233864808,-1.9913606777772141,-0.24815736760658214,0.9985891950015795,-1.1276296286316618,3.1155101412402413,-0.5652763080144623,1.0047524275951147,2.9406303061183205,-0.3583148564563989,2.5251490803839043
60,2.2549373133740036,2.5698793558016124,1.8233838067097974,2.117806857410306,0.4176868424043134,1.3081086793818235,0.7732485195104288,0.663717974942827,1.314036915536612,0.5745089356653884,0.4150287593849853,0.21955439959343886,-1.8411887681173384,-0.9096894314390253,-0.5029959856895027,-0.8598327065400985,3.021293445769264,-0.15086711999550229,0.06253040042503244,2.7981807198551962,-0.07296534590704824,2.5756879632923573
61,2.3118132071624378,2.556394383013515,1.8411197826511283,2.1718600133278088,0.5129372658809846,1.4331738578330926,0.844765212901766,1.0258910813858595,1.323507407592595,0.48962253536529754,0.4894120594456447,0.2732846194168827,0.047435369399403404,-0.23651507428604163,-0.27857377894376356,-0.6148047337436047,3.3384568899167575,0.6126112026932208,0.5655898383594908,2.2444947944293903,-0.11311612427736545,2.347335475031098
62,2.25397562937376,2.5269669068371363,2.004908475102254,2.1576295423947114,0.41444699581878386,1.2000787409916156,1.0225991137718387,0.9014608734521573,1.2607724727403231,0.4616110642835578,0.4983731065570179,0.27850124705919244,-1.5073849420998158,-0.10063926866213335,-0.37757390411691366,-0.8341373068378356,3.6481179778887665,1.2459458333686642,1.4947447645404057,2.3096321929326495,-0.3869016855978979,2.241843718867246
63,2.2591632024226307,2.5029741886100876,2.056393866514533,2.1692196001812656,0.47815802629514015,1.462075690348882,0.826863655800824,0.8896374294668219,1.247525793528053,0.5063640246822142,0.5216668023874497,0.3005039649318083,-2.079866480262434,-0.11061466003395937,0.36410094012634947,-0.47400248429948,2.670526266342912,0.30615261832397955,1.5957270487111284,3.295641965711525,-0.4431723427615141,2.509793142489136
64,2.200762444640916,2.541104101357848,2.0529310282819404,2.1428846039437293,0.4885102260590324,1.1876331563374778,1.0576523015015789,0.9065058781164074,1.3848322078423008,0.5577703990996195,0.5284568060742016,0.3044817756783111,-0.5793012625748704,-0.5903607104285141,-0.5493645938868865,-0.3065592506849304,2.9191912756641774,0.2932688710860615,1.5425018493301978,2.832688927772567,-0.4995139451801325,2.5123672306994855
65,2.167018891599636,2.5125991659847027,2.078855259643297,2.028730125194654,0.42132193971540977,1.2522522755194785,1.2104361532156558,0.7761984777710196,1.263388148157958,0.6150371667960715,0.4978260319538562,0.23041929321898516,-0.38795530735905814,-1.56788632592361,-0.7857539673746772,0.044699960678563744,2.820089004254279,0.1729667390341625,0.5980450440028692,2.5253943229152345,-0.9115027057179083,2.5443233711348667
66,2.371046721399492,2.483063187213994,1.9925479483410873,2.027377244693156,0.44848588304511083,1.410791739874213,1.2238195488477883,0.845281780912062,1.2624170639086256,0.5805863540546008,0.4618684314670337,0.2620254006757551,-0.7927428746617022,-0.7631083330164377,-0.6283412961379506,-0.1869475883074465,2.3198347030296445,0.2413014511939579,0.7147941811472999,2.5355953906069812,-0.42302461021985754,2.2684648616457186
67,2.444538359115721,2.35831600237001,2.0112475223627535,2.031399817856974,0.42611128083020056,1.3903100079430675,1.0619550000129097,0.627167660220693,1.4064423847816454,0.5912511761132182,0.5425527454748492,0.30297849484311634,-0.411186513492113,0.06361626512081353,0.02556544180169859,0.6819190691162144,2.6905075897967903,-0.10952172134744625,-0.06613101696496441,2.575140215164399,-0.2648611213501637,2.3816720944786303
