,a(CE),a(CO),a(SE),a(SO),a_std,v(CE),v(CO),v(SE),v(SO),v_std,t(CE),t(CO),t(SE),t(SO),t_std
0,2.2179098067585743,1.9825633722412705,2.0113964987701025,2.3566758659992946,0.27905069347430994,0.8608254734040137,0.7236706416548859,0.7133146839537371,0.6120743280587962,0.33386839405544394,1.2015966323358085,0.848620962636423,1.0006405182076794,0.7224200885243621,0.23507552055058997
1,2.004402461022958,2.066503125805225,2.0209685687490317,2.3268623206190733,0.3433297161592872,0.7148491946393061,0.8472811870891845,0.8386885602578622,0.6987456295765997,0.2017080183910691,0.8722300138025483,0.8295814684510636,0.9295838469121964,0.8203051008955746,0.24688312759381137
2,1.9796318796383077,1.616474661168661,2.003426033235685,2.1819075069380567,0.26665065889363776,0.8073294797131251,0.961923263498645,0.8682030023461944,0.8428411862743352,0.24602251360146132,0.9391723929651814,0.9506604934998237,1.09669402986489,0.7715164019119156,0.2088609612421941
3,2.148770744501544,2.486015667057022,1.9158553744614826,2.414515987838691,0.4021011209180074,0.59853617254417,1.420310261552126,0.5466717149190792,0.5368215458792804,0.4613152216363908,0.9649920747541024,0.7176089381496156,1.079132298104637,0.7478460182553124,0.2159056839258755
4,2.2675936761480346,2.4220391052992065,2.0291557566312637,2.0214165976099063,0.4406943977443575,0.784455616633298,0.9410190356648876,1.0884971273078623,1.0971552950656784,0.5087293361332716,0.928626147352066,0.7961282944023435,0.8295098868242504,0.7826313947525351,0.2258318451408129
5,2.078491695938074,2.3923520849124285,1.876186655397446,2.258675961939365,0.4524881355318879,0.5429838748583733,0.8593684063352323,1.046413655170706,0.5047326392852445,0.5811906322151381,0.8651924507621069,0.726871034935513,1.088652444764558,0.8720247736930339,0.23030669613874255
6,2.1743497521943773,2.3809576693660093,2.2705672388673745,2.4102463283903477,0.4452689247852566,0.9453990967997876,0.8155774826300022,0.5973428688822928,0.8562620156563773,0.5239038594866888,0.8248713513833239,0.753209202679298,0.9927110770587645,0.7233023265403531,0.18048814618544848
7,2.2717599713551966,1.9744479940530546,2.482257058271191,1.9977515039117406,0.5102584024871184,0.7159201513576929,0.6734656959476077,1.0090157592608187,0.4322714323241288,0.3214674127153825,0.822655331252823,0.7465908879818192,0.8914307409915863,0.8064212468033267,0.20177376208405734
8,2.3955232461711207,2.183248399028792,1.9468591718655182,2.0331473593581064,0.3705578917927952,0.7144350562276457,0.704481602994685,1.1931584404994446,0.6769226107562135,0.2750561523635946,0.9164994523718567,0.7763302040151004,0.9433942854752789,0.8254558387302767,0.1951454916223503
9,2.356851719517521,2.1279204593368792,2.1299441729394855,2.1545347748588486,0.347626697900453,1.1227121489948242,0.7703071247371797,1.0098424308148937,0.8264756076377866,0.286216399974788,0.9371934894764484,0.7428373940604289,0.9101605446331297,0.9095644458606265,0.22256271510392975
10,2.0099912918896408,1.9449478185800415,1.8285736007442202,2.0838596034605112,0.33623037587953686,0.9220307094830404,0.896172751723396,0.939204292833916,0.40647694946929747,0.3339032309787072,0.5902219318288924,0.6226908792239343,0.9533415793677402,0.7493513065863456,0.2961988374485659
11,2.2483467876599876,2.3349013755046277,2.0278062378826713,2.226263690678313,0.3283557543022202,1.045288371525775,1.0442011667099775,0.7897661073155179,0.5907154703812354,0.39640861374893777,0.7528905144223945,0.8088223512483863,0.9333113568207716,0.5102922272402477,0.3002415042738278
12,2.287075868474991,1.9041263530951515,2.0697058200855305,2.1744097349158116,0.2278375906391099,0.8816692275235066,0.9657847401373415,0.6694498882038884,0.8931116417797189,0.3234203216328512,0.7708572586934234,0.7108817036545154,0.9123669611055266,1.0061987480622767,0.29615444035765426
13,2.1110953736797464,2.1507357823780233,1.9187642767370068,2.271597112739802,0.22852248377808038,0.8894281029310128,0.8329329626798978,0.9235550241575883,0.5865414036344304,0.33240874096020223,0.9155662781829152,0.8573893944924574,0.8605572109432472,0.5772024340614549,0.170561363723438
14,2.1015627744619882,2.182464589296873,2.154310463278261,2.162978034759062,0.19521870834341837,0.6700879575590316,0.7029098785552255,0.9095353221716791,0.985529265508069,0.40781157437648363,1.009179335001251,0.8338202719418564,0.874368203133986,0.9252704770139921,0.2355887308451263
15,2.0667996506605784,2.1225820146264573,1.8526102078119113,2.3449802059962614,0.3027060243424476,1.1064605483421988,0.6815866007480752,0.8595553456655319,0.8655625751082866,0.27297152934866076,0.733953724231854,0.5850193780253228,1.0953738550971885,0.6056264715080244,0.3076389076448431
16,2.0901828051136286,2.1175934488445494,2.462150242379731,2.1177556447116492,0.3221404089775306,0.8044748782368182,0.9512786486177776,0.9203844956115077,0.9326908664340263,0.3789710746936652,0.8618381882340129,0.8542747956093074,0.7016070245571264,0.8521372839586745,0.14255260989225121
17,2.196417892644347,2.2750338602439313,2.4014116468442985,2.3265969038011156,0.29165657907681375,0.6995873970333508,1.0272326662062166,1.0414263388308933,0.8749801682878703,0.47530472470164664,0.8170409276001934,0.8281014782697175,1.0218268553979095,0.8219586210017898,0.18696302002572884
18,2.100509520979151,2.016373424700403,2.0851241890845804,2.1869909707119066,0.41387728819368846,1.4187111861198494,0.5252244508577604,0.5037818693027273,0.6384563945522651,0.6695400214573121,0.9175279350120659,0.714433042800352,1.0027259178598067,0.9346821252569318,0.13542736765062666
19,1.8544413384386538,1.6410149687211373,1.9205906381217728,2.2558487366233444,0.32526426175248435,0.8726140268328185,0.9499076945458401,0.8462291580424276,0.2734372352803871,0.7425260610740366,0.8943950679480592,0.9586762824022343,0.9353802831786943,0.8710495807960764,0.18328427777960937
20,2.2126875560453056,1.6928377512189805,2.2464544924725605,2.233054158611167,0.2557734668852423,0.30530361718936105,0.8913595536203085,0.8206536717244822,-0.5374589223216094,0.7612562736788517,0.7580286773336141,0.9408626609330237,1.0109745965800263,0.9009487376869304,0.17321311680863372
21,2.0690973177456278,2.0074467690320996,2.1844157177325823,2.235384788050571,0.21234782855778703,0.5912239182632923,0.7952022857145652,0.8796407601824817,0.5065148591035658,0.3225275297771162,0.8813470487082117,0.8564232226848587,0.9671822971018617,0.8362171655593152,0.17406260138091206
22,2.091446515751966,1.9539790950125486,2.1094999214313157,2.2638280069160897,0.16656782863617203,0.693912170349836,0.7858633762502262,0.8655552587865646,0.6831146063640439,0.29200773657444257,0.8869087824372863,1.0177891147728264,0.996944274453822,0.8186209722541158,0.1769841182996581
23,2.002426306219123,2.0089034412575315,2.0308054714469215,2.349511942954827,0.16410109505799783,0.9833753863899899,0.971610715614151,1.348327449545703,0.5845893932476683,0.2990517208839206,0.8355542235536308,0.8595301839812997,1.047684116256864,0.8459178001365872,0.15883983400718932
24,2.0814036366298847,1.8310544385125687,2.0037697968999715,2.3806295208505435,0.1739377992451413,0.924124260261109,0.6768007259362455,0.7297436415698179,0.7912179686041744,0.3548110312861329,0.806440681143068,0.7254676998908826,0.8500342748807563,0.8288451019880714,0.19809365479942587
25,2.1364950376264455,1.9688460789083704,2.097545073422224,2.1477912636367815,0.2809602904641527,0.9824947573010736,0.4025712757785898,0.7035381670618375,0.7367641816517626,0.5017990001813701,0.7384629309926091,0.6804573124840685,0.9673752504144846,0.8748161194545614,0.1858142400716465
26,2.08579140988889,2.1083289842142237,2.034861666931646,2.3272114498472414,0.25421451614186624,0.916297248761105,1.0109259559642187,0.9509681319832383,0.7269150248744256,0.456683450571902,0.7155125598389543,0.8037003033783923,0.8568784630628398,0.6126333989661723,0.19032972536842885
27,1.9537186101607005,1.8780075587000502,1.935919297973866,2.2432934023580127,0.27399591070332485,0.6263851139917764,1.0053204411924843,0.9100714715082443,0.8644209506881135,0.4486764878345531,1.0126805264554397,0.6817532479447513,0.9263740865423576,0.7186311349110731,0.23903128603517598
28,2.0731017630780464,2.047213009057133,2.4115629083864114,2.4447696066244435,0.2536257269548806,1.0660345109016174,1.0367087317115637,1.0421517260274198,0.7459335543260894,0.4367004947336887,1.0469866195328437,0.9316770800943153,1.037893107450239,0.6602644266602219,0.23370359727213444
29,1.8105145669085179,1.9179862316392216,2.331531608340578,2.2145595771121718,0.31836162216898123,1.0359900165269862,1.011394446045584,1.0926482534017468,0.675750317645422,0.36778205272452197,0.8994832025258265,0.7134934951356284,1.097607123084652,0.8110595989855455,0.16013317999076954
30,2.181298795489408,1.9513883123995808,2.254324045590883,2.075727945033819,0.3232176536563445,1.0618816732597347,1.006227576319573,0.755143742096788,0.751214400392509,0.3595480258798099,0.8691381813489988,0.9037588404395046,1.0564609450003786,0.7182829731027267,0.19015516715565756
31,2.2177331533551796,2.0624700982872226,1.7731141550882874,2.324447005369809,0.24179165015788406,0.642769931853352,0.5946856315172531,0.7932907062404948,0.9050742864625765,0.40445037815363416,0.8571064974591199,0.8166327457606448,0.8575151643013865,1.020844897362556,0.249874777374929
32,2.15750664365797,2.0308329716875178,1.7419362024654657,2.261645493398661,0.3395027290585172,0.7692959962962115,0.40474033710704116,0.9260886526632931,0.7515345840744404,0.3116998210577685,0.8047378513020814,0.8677174355693644,0.9583668892583027,0.9098429618802009,0.19339061773216593
33,1.9773213767705649,1.8277570862825914,2.0416475280310475,2.218096051590149,0.2054933274436534,0.7838681209688637,1.4227484585847283,1.253138849978804,0.5654403300996815,0.3987815857951206,0.6914176301278728,0.8812257439677471,0.7792972649739939,0.5270733132062946,0.39626171526671167
34,2.026044722676022,2.2148692777781642,2.1273807514245826,2.3317590810981956,0.20260753668227083,0.6415103963929477,0.9174975204227018,0.7277904272346987,0.7772628348345635,0.4873213354193431,0.5156525555640743,0.7629723432030965,0.41073350047337953,0.4930384697399657,0.24839989638167273
35,2.1651562115667744,2.153314372573906,2.01636121539034,2.1557433417780123,0.28622915494466905,0.850574759044243,0.5481595042646181,0.8259151899671695,0.3661907191857424,0.4688592944490667,0.7279896920155304,0.9228976393345327,1.330584609737664,0.5912451468489388,0.22650920703462515
36,2.012315361258258,2.3679759320304195,2.008056997710967,2.3234581856672363,0.308149513494125,0.6872936646476081,0.6808385787620116,1.0428502020849142,1.201817166651241,0.6462586841495331,0.9329376379462614,0.9236986472128368,1.070237546196171,0.860627715896078,0.23105861266901803
37,2.273922501015381,1.7552487000805952,1.9068493374746178,2.472521382026628,0.34065090668720954,0.9481339590881929,1.0534596832977008,0.8438763277092706,0.11840707944313267,0.5612109753401892,1.0045098454775163,0.7149512962197415,1.081060075796941,0.8189031756023186,0.18825172977795934
38,1.968961208005123,1.9879307376947275,1.988959126622657,2.45685953064261,0.3699216477620879,1.173465527942612,0.7638355558121138,0.8826495695099917,0.19922085468290734,0.5053207283061488,0.562156978824514,0.9058806945067597,0.9530401440753722,0.8366484438547385,0.2076081816122195
39,2.0728045177865093,2.231194516886367,1.7960609424074863,1.9502827493996138,0.37996083686092913,0.7617677958168806,0.6084391395103064,0.9876112555140971,0.6322548413676087,0.42643463365200673,0.7297329067960386,0.7335738740263701,0.9126591705474161,0.5603337016246449,0.26621432125396793
40,2.278616450068329,2.365047906623601,2.023227553833595,1.877638180793245,0.3664121279499399,0.9538131239228393,0.9578595748239598,1.4591857826888255,0.743073198487929,0.38621771575880914,0.823749907288818,0.7876810794166524,0.9182828156049524,0.5391369994647416,0.2336601754406359
41,2.290949580622645,2.0166324253842784,1.9965698191161225,1.9691918186877897,0.330679242438173,0.4522239771122894,0.7551694203252606,1.07512682236785,0.6021649293166383,0.42831240062027265,0.7996203887839901,0.7788927014878814,1.0042202992440523,0.7914188205914455,0.22519162791250777
42,2.343637195057824,1.950928893099749,2.04611664229235,2.086108048070728,0.3319807211014659,0.7534352164797067,0.6656146621310349,0.9406566412775853,0.6291654816365582,0.26179669263741157,0.8887419228533284,0.9258803869395237,0.7514817368707536,0.9025780627088049,0.21979007566199285
43,2.249887987824377,2.1749315419425894,1.8248200327251094,1.9452026605720223,0.33270161680081406,0.8599780076882532,0.6855151203051972,0.6678278490232663,0.6888964558524842,0.35347589813521296,0.7644006676879209,0.8450453661389885,0.8261990780681014,0.8722340805424961,0.20783715577741801
44,2.0517053794019935,2.3411343642851428,2.1552952766373172,2.094712315311626,0.35199666588526224,0.9075636265503263,1.0559813594921237,0.5751749186062985,0.6510438767805917,0.3219424210860177,0.9007252399877095,0.8630092372004208,0.8881639470254796,0.8672252773308374,0.2146736270020928
45,2.182153521998347,2.180800432707134,2.1616818285956603,1.968108041045056,0.40186595564136085,0.8587306771019265,0.9633734330175466,0.6606715681847073,0.7886895817932277,0.35948578517251706,0.9750867497211161,0.8194960563113074,1.0595226114126621,0.8853041472627864,0.22206418585870333
46,2.20176305350907,2.3137045168332655,2.1255878570811317,2.373097441159554,0.3386349905209322,1.3886023873437574,1.0602253997600544,1.0125248282628614,0.7213743542844377,0.4877763006157256,0.7135659377873003,0.7171919163161675,0.8486602867067751,0.610874332876772,0.20934979920780933
47,2.616874933320128,2.0707413348209536,2.485572592017916,2.1688888389366934,0.33767408776448204,1.2498523070606415,1.1797256903758733,0.990244490449166,0.997188092654274,0.5963839362506542,0.7589348186342909,0.6767427919956029,1.0366126869215284,0.8073096504969449,0.2768662756735024
48,1.960375819777397,2.448763057900452,2.3185586896009633,2.2855578998179253,0.29665445211302083,0.08669313034282522,0.6915648000905821,1.1246515971364772,0.6752130325768516,0.5808044203398682,0.9284988848429403,0.4435121453211529,0.7749016695538857,0.8062722478539097,0.332606073260002
49,2.0523523102031636,2.3747284882741737,2.260480310982896,2.3631714609566234,0.5096864281644005,0.5637968855376712,0.9883236557382716,1.1376022959868772,0.38417391311725746,0.5960466247610414,0.9906300063889619,0.8244241595506829,0.8226249458814583,0.8197406287361505,0.3532776776275269
50,1.9742331882923254,2.338462526945731,2.3295272898038877,2.4800037642543837,0.3415301860027481,0.5060539189480786,1.4423713096073218,0.879956260577905,0.8866897503488185,0.4560190094631881,1.007969210637706,0.5201526398904944,0.9039575259393675,0.8683810796199488,0.24729632605088717
51,2.1699262542025375,2.4102393441896037,2.40184120736223,1.7060329420801184,0.5018620180637864,0.9695009139936116,0.6432378764218536,1.1440245185073192,0.9029238553626195,0.5337164007898252,0.9996265941066105,0.5882942255073328,1.1076518289464419,0.743685541363203,0.2186309548323962
