,a(CE),a(CO),a(SE),a(SO),a_std,a_subj(CE).1,a_subj(CE).2,a_subj(CE).3,a_subj(CE).4,a_subj(CO).1,a_subj(CO).2,a_subj(CO).3,a_subj(CO).5,a_subj(SE).1,a_subj(SE).2,a_subj(SE).3,a_subj(SE).4,a_subj(SO).1,a_subj(SO).2,a_subj(SO).3,a_subj(SO).5,v(CE),v(CO),v(SE),v(SO),v_std,v_subj(CE).1,v_subj(CE).2,v_subj(CE).3,v_subj(CE).4,v_subj(CO).1,v_subj(CO).2,v_subj(CO).3,v_subj(CO).5,v_subj(SE).1,v_subj(SE).2,v_subj(SE).3,v_subj(SE).4,v_subj(SO).1,v_subj(SO).2,v_subj(SO).3,v_subj(SO).5,t(CE),t(CO),t(SE),t(SO),t_std,t_subj(CE).1,t_subj(CE).2,t_subj(CE).3,t_subj(CE).4,t_subj(CO).1,t_subj(CO).2,t_subj(CO).3,t_subj(CO).5,t_subj(SE).1,t_subj(SE).2,t_subj(SE).3,t_subj(SE).4,t_subj(SO).1,t_subj(SO).2,t_subj(SO).3,t_subj(SO).5
0,2.2179098067585743,1.9825633722412705,2.0113964987701025,2.3566758659992946,0.27905069347430994,2.492344605113156,1.634078706459509,2.113884221900018,2.6031249908653757,2.5596583565753264,1.7020778997147086,1.9339547427942132,2.1533718846332315,2.3470692785189726,1.8337835710479047,2.138625028992649,2.0958292335896465,2.40306912338309,2.0177747863929394,2.601740491843845,2.3802450824185915,0.8608254734040137,0.7236706416548859,0.7133146839537371,0.6120743280587962,0.33386839405544394,0.6671166496773709,0.7528978557858379,1.0409287646951892,1.6119836166934973,0.6653311210669586,1.076676977605001,0.379251244094937,0.7962504635962908,0.6829648753729723,0.4166377206191618,1.301041906720232,1.0956105936033003,0.4975598869287344,0.40594776472778826,1.2914819410192357,0.9927925592745197,1.2015966323358085,0.848620962636423,1.0006405182076794,0.7224200885243621,0.23507552055058997,0.9021334200515112,0.837453885327129,1.2708266715348233,0.8842789964441798,0.6374741789490491,0.7226361448269231,1.2504645619600119,0.8971050446388782,1.05075905030809,0.9327361149235407,1.04681146980189,0.977933531527401,0.6655552303200849,0.6298427873583338,1.1833021471426004,0.7718781554158268
1,2.004402461022958,2.066503125805225,2.0209685687490317,2.3268623206190733,0.3433297161592872,2.4688499998642013,1.6540000358337787,1.8409010629312306,2.157786422374009,2.590158776907945,1.570404969593573,1.883973885232002,1.9576006959956427,2.2587905830755335,1.6740752649306299,2.234858544314895,2.1625772629829245,2.3143357704909437,2.0206147501018994,2.3967920704569816,2.3824541525941587,0.7148491946393061,0.8472811870891845,0.8386885602578622,0.6987456295765997,0.2017080183910691,0.4652872336687528,0.8167277519801699,0.9407136653852669,0.936679722238862,0.9047121199024484,1.2806636219534286,0.5575821573421751,0.7593348125887174,0.34789074111481544,0.7845709930866193,1.3001691986553747,1.239092320180671,0.4983568690741327,0.6977591997158361,1.299311583675547,0.7808565123271891,0.8722300138025483,0.8295814684510636,0.9295838469121964,0.8203051008955746,0.24688312759381137,0.7731586700438513,0.8351279584765172,1.2911271406335303,0.8898817263034928,0.7146981608981368,0.7461810657138674,1.2603062136010204,0.9389874473315141,1.113318177502547,0.9626429169936155,1.0389213031750577,0.9652165138643242,0.6793461624712449,0.631721260843334,1.176530641670586,0.9563229754021134
2,1.9796318796383077,1.616474661168661,2.003426033235685,2.1819075069380567,0.26665065889363776,2.0847448353281184,1.7036933003117576,1.767076141657628,2.3716921119618863,2.5266680012491993,1.8733097591002967,1.9417725815104825,2.190248394868483,1.898672846032575,1.757485862935439,2.0233009013648724,2.1798044920566366,2.290193755810826,2.1720075457708568,2.3844080539948713,2.562816331637178,0.8073294797131251,0.961923263498645,0.8682030023461944,0.8428411862743352,0.24602251360146132,0.49488023183736285,0.9232095826604173,0.7899015207773821,0.9938200602904498,0.8130359567594887,1.2458143760609286,0.7008124249196073,0.91608397660543,0.655745060989722,0.6229467624644957,1.011178751783946,1.3505879046654428,0.30846486783056853,0.7396396237079568,1.2039981301553577,0.9242597356643313,0.9391723929651814,0.9506604934998237,1.09669402986489,0.7715164019119156,0.2088609612421941,0.7824301593626249,0.7731171049893891,1.2718642855308573,0.8787026529144262,0.6446512280183354,0.7339957076988408,1.2715491174083413,0.9349988538682363,1.1589927295419462,0.9353492705490881,1.0715263246655389,0.9131019502201063,0.652537061150842,0.7013323470425541,1.1643489848743225,0.9650485124658663
3,2.148770744501544,2.486015667057022,1.9158553744614826,2.414515987838691,0.4021011209180074,2.05229690885215,1.7158613099826383,1.811736918160018,2.6336626701673094,2.5551326872464424,2.1372701452707137,1.9002949991922309,2.3595871710400385,1.8450076618718112,1.8056097084080165,2.013652939103629,2.6080255248983866,2.332588780107391,2.120150318894879,2.777274534566638,2.1561334656035744,0.59853617254417,1.420310261552126,0.5466717149190792,0.5368215458792804,0.4613152216363908,0.4952466573578712,0.5166565578686908,0.6447796552398108,1.2700625510492354,0.7397172010782824,1.0772094226075204,0.7493094018904749,0.8744342681480328,0.6874243907506267,0.3474257497317678,0.8017434846062859,1.4399991789294568,0.43793943014948744,0.7194883925928455,1.0848447758125856,0.8802737022960241,0.9649920747541024,0.7176089381496156,1.079132298104637,0.7478460182553124,0.2159056839258755,0.8113595723440876,0.7151382462497078,1.2239885257386436,0.9669939486993657,0.6213930136169125,0.6685240617985915,1.2669021662274034,0.9175649983358687,1.1157848526557808,0.9403599112803595,1.043671405017846,0.854972734376863,0.7535312663988452,0.6777857160846431,1.0732063260634317,0.9191755994714438
4,2.2675936761480346,2.4220391052992065,2.0291557566312637,2.0214165976099063,0.4406943977443575,2.486831265352256,1.7811300163601267,1.9266119198301352,2.648114106370736,2.8004747156360414,1.978414560246383,1.9635492902925633,2.5222309242057355,2.0020577396913746,1.8374205450952763,2.1099248479581174,2.70664074806687,2.098797551965014,2.1222972100617996,2.6967845076911856,2.27719648739055,0.784455616633298,0.9410190356648876,1.0884971273078623,1.0971552950656784,0.5087293361332716,0.53763488147668,0.5287899116013841,0.5095934262625385,1.476743221748565,0.7901437478122478,1.2152199479627794,0.6932366650798998,0.911894754403747,0.6871042716194689,0.15284328953071546,1.060789256615321,1.8230132728620054,0.31767001156927077,0.8836944067210453,1.306788197137751,0.7545016150970412,0.928626147352066,0.7961282944023435,0.8295098868242504,0.7826313947525351,0.2258318451408129,0.8842208494805001,0.7059820961553251,1.2331050571669266,0.9394036046224139,0.632186380387532,0.6849927785795306,1.261257639713273,0.8387735978121162,1.1382539681383401,0.8691611356884579,1.0220444809568903,0.8716425591281431,0.7345395081755925,0.67609570871669,1.0997306905389723,0.8523114255299746
5,2.078491695938074,2.3923520849124285,1.876186655397446,2.258675961939365,0.4524881355318879,2.487002675786026,1.8133297105459678,1.916371392336068,2.3453509299443516,2.874077779464608,1.841682589847004,2.0953415696325606,2.3426456250736436,1.950104151662472,1.8281369558820377,2.0777696481024304,2.8536068592179102,2.6697434004203204,2.186584219829069,2.5587417532013306,2.217819977559263,0.5429838748583733,0.8593684063352323,1.046413655170706,0.5047326392852445,0.5811906322151381,0.5550484234734703,0.37661330020994543,0.8615622960946072,1.4486324282141898,0.7934865361728223,1.0700820576776024,0.44224414425456454,1.0677803843338194,0.1463445224004365,0.5011796037831355,1.007316040364071,1.8206859695476187,0.5978893945585804,0.7201087493718943,0.9326095427429086,0.6949260580692853,0.8651924507621069,0.726871034935513,1.088652444764558,0.8720247736930339,0.23030669613874255,0.5944816098982503,0.7464690479531582,1.235994453235433,0.9177098007968069,0.6408777896871735,0.6927581547155339,1.212524452546947,0.89517236930976,1.1159272950439052,0.9171054920563038,1.0403734114737733,0.9066333052579543,0.6695221710558494,0.6712086143468452,1.191226168800421,0.90020754997821
6,2.1743497521943773,2.3809576693660093,2.2705672388673745,2.4102463283903477,0.4452689247852566,2.559759708324492,1.8257595299644664,2.015994894389964,2.2580012683735284,2.7272463194475245,1.8438390803473865,2.0702194691288973,2.2531217854959738,1.8702876657586205,1.79080016025968,2.005122104654015,2.6955960236985006,2.5411998073427475,2.0474918888394567,2.1454630724871384,2.1384723290200065,0.9453990967997876,0.8155774826300022,0.5973428688822928,0.8562620156563773,0.5239038594866888,0.5501414555534774,0.8113367868725193,0.9724898564772925,1.3608614359233806,0.799839960850277,1.0907856615030365,0.604648171632378,0.7959078361597017,0.724376896520557,0.47890753525998003,0.9851602568182778,1.8083654229250365,0.4797477423500854,0.7726166656522255,0.6925775087003382,0.8716603002586865,0.8248713513833239,0.753209202679298,0.9927110770587645,0.7233023265403531,0.18048814618544848,0.6133544078383883,0.7589057399610529,1.2157264281525637,0.9567805969808942,0.6456898819999126,0.7121745452186633,1.206263050154372,0.8724306723163909,1.1232298813383557,0.902293784268482,1.0606214023409792,0.9135542210212289,0.625442337683959,0.6690988713881457,1.1883126286808894,0.9317567736372976
7,2.2717599713551966,1.9744479940530546,2.482257058271191,1.9977515039117406,0.5102584024871184,2.585545831747941,1.6284942063132712,1.9918087078224942,2.3469887188017475,2.446685169562013,1.827448669716356,2.060307381454398,2.1211655800879656,2.0903060281728933,1.922555841045333,2.226869699767772,2.811099286743742,2.421121505183443,2.042948096218824,2.1899702717213367,2.08625135601069,0.7159201513576929,0.6734656959476077,1.0090157592608187,0.4322714323241288,0.3214674127153825,0.49092630556959777,0.8112477128356914,0.8319098412830248,1.2395050341726894,0.8981895284300334,1.0067720993438392,0.6643438018985767,0.697906584740435,0.6852124531684669,0.5699267048271598,1.022120682214147,1.737959963829764,0.4037605225182278,0.1732146965822049,1.083927776434186,0.77746832775849,0.822655331252823,0.7465908879818192,0.8914307409915863,0.8064212468033267,0.20177376208405734,0.9237315422950557,0.7516946490439592,1.31733718819385,0.7513937941972357,0.6776890238752257,0.7155207512995881,1.2666599602045696,0.9468602310147742,1.0330873900485136,0.9154931006472008,0.9442928009058683,0.9128282435671051,0.5869475637100823,0.7480766042663868,1.143817234037367,0.8951441871534364
8,2.3955232461711207,2.183248399028792,1.9468591718655182,2.0331473593581064,0.3705578917927952,2.609239646830966,1.8545189472786132,1.8307845750784293,2.5705095075944655,2.4146589051687766,1.7653636218792015,1.8922955143170457,2.27046870640628,2.0917535218845664,1.8373938616087306,2.406303903644856,2.896714300778994,2.1678642859531148,1.7561557615295846,2.5373424744475463,2.1202186647360293,0.7144350562276457,0.704481602994685,1.1931584404994446,0.6769226107562135,0.2750561523635946,0.6406928784443987,0.7952266028083517,0.8186464958648405,1.0910570291675816,0.9135756488849707,0.9803492247489756,0.5267627680024092,0.7614899050067598,0.5105386430380721,0.33175823688207234,1.05148049639207,2.0093262040540494,0.5138712794859812,0.7670445760762794,1.0506551967051923,0.846703994551286,0.9164994523718567,0.7763302040151004,0.9433942854752789,0.8254558387302767,0.1951454916223503,0.8253744537956075,0.7253445387729546,1.2691559025567016,0.9129409697683376,0.6642054081934855,0.7140099474832949,1.2731514642277058,0.9523953734913722,1.0470266375014574,0.9083385681749773,0.9399578648507273,0.9028711069359174,0.7748469663046977,0.8580958328375287,1.1582931673216674,1.0223961784145543
9,2.356851719517521,2.1279204593368792,2.1299441729394855,2.1545347748588486,0.347626697900453,2.74641829087472,1.8392113386435796,1.8770605285632591,2.929236150073446,2.350084910793874,1.6834511990377945,2.033267422651406,2.269844793644138,2.211168356749152,1.8786016850586025,2.567599454921079,2.7651187033577247,1.9132750667975118,1.7215452107437985,2.5460262470489945,1.93954159608779,1.1227121489948242,0.7703071247371797,1.0098424308148937,0.8264756076377866,0.286216399974788,0.5538396940044028,0.6692761325007412,0.8631045123025414,1.6225608217059788,0.7465686812103205,0.7790406827308611,0.739924803918151,1.0811652247812429,0.7247036124971037,0.523067659053895,1.3116156211399417,1.3549719244499716,0.41883705302579477,0.6192490478303951,0.8819865267985414,0.7478253598922028,0.9371934894764484,0.7428373940604289,0.9101605446331297,0.9095644458606265,0.22256271510392975,0.678767776538349,0.72432204814246,1.2905776733048895,0.7245304615381064,0.7225707839669386,0.7148696563045428,1.1516875282999424,0.8993318277377387,1.1026214738621185,0.9107909610993047,1.0084621767046453,0.9499285819018463,0.7460166113030293,0.8412885546883995,1.1851220413430898,0.9937412565602541
